"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng","state"
"2695",1033047139,1102627471122439936,1551721849,"mfreedz","Anyone else feel like they always had the stomach flu when they were little!? 
All my childhood memories include eating saltine crackers, chomping on ice &amp; watching Disney movies while laying on a designated sick blanket","Twitter for iPhone",224,NA,NA,NA,FALSE,FALSE,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/0026276d6c738bf9.json","Grand Island","Grand Island, NY","city","United States","US","c(NA, NA)","c(NA, NA)","c(-79.000867, -78.894029, -78.894029, -79.000867, 42.95741, 42.95741, 43.063531, 43.063531)","https://twitter.com/mfreedz/status/1102627471122448384","Marissa","716","Medaille College ‘20",NA,FALSE,1052,357,6,22918,20897,1356367358,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/1033047139/1550936956","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1086146392333185024/_9BVL7H6_normal.jpg",43.0104705,-78.947448,"New York"
"2721",313318618,1102626702394560000,1551721666,"nickschiner","@smoir06 😂😂😂 Our whole household is subject to the whims of a two-year-old’s immune system. February has been nothing but stomach flu, ear infections, regular colds, and sinus infections.","Twitter for iPhone",178,1.10263e+18,1610447191,"smoir06",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1610447191","smoir06","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/31cb4c01e22bc01d.json","Pikesville","Pikesville, MD","city","United States","US","c(NA, NA)","c(NA, NA)","c(-76.755731, -76.653005, -76.653005, -76.755731, 39.354406, 39.354406, 39.417073, 39.417073)","https://twitter.com/nickschiner/status/1102626702394560512","Nick Schiner","Baltimore, MD","Dad | Husband | Geek | Learner | Gamer | Educator | Maker | @DigitalPromise Learning Experience Manager | Formerly @BCPSMakes | Tweets are solely mine",NA,FALSE,1546,858,94,9161,4390,1307540361,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/313318618/1531609729","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1038167677175582720/BhijJYQh_normal.jpg",39.3857395,-76.704368,"Maryland"
"2740",17134254,1102625701633629952,1551721427,"alloydwhitlock","FFS, it’s the flu. 🤦‍♂️","Twitter for iPhone",23,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/004e2b299a1fb473.json","Middleton","Middleton, WI","city","United States","US","c(NA, NA)","c(NA, NA)","c(-89.600763, -89.452015, -89.452015, -89.600763, 43.081683, 43.081683, 43.133416, 43.133416)","https://twitter.com/alloydwhitlock/status/1102625701633630208","Adam Whitlock","Middleton, WI","Whiticism + Glassdoor Data Engineering + Formerly @ LinkedIn, LeMans + Presto + Hadoop + MSN DevOps Co-organizer + Coffee Enthusiast + My Own Opinions","https://t.co/fdnZZ6SXAh",FALSE,242,348,9,3104,1266,1225731904,FALSE,"https://t.co/fdnZZ6SXAh","http://www.adamwhitlock.com","en","https://pbs.twimg.com/profile_banners/17134254/1549045978","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1053680405973553152/_4BaV_j1_normal.jpg",43.1075495,-89.526389,"Wisconsin"
"2766",2792839770,1102624692333100032,1551721187,"yankeerose9973","@denise53515059 @MeghanMcCain @TheView @bariweiss She actually had Pneumonia. Poor thing. Very long &amp; frightening recovery. Pneumonia killed my grandmother &amp; almost my son when he was only 5 months old. Scary stuff. #GetWellQuickWhoopie @WhoopiGoldberg @TheView","Twitter for Android",219,1.10262e+18,9.37337e+17,"denise53515059",FALSE,FALSE,0,0,"GetWellQuickWhoopie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""937336826486050816"", ""23176276"", ""21258337"", ""289548939"", ""284602545"", ""21258337"")","c(""denise53515059"", ""MeghanMcCain"", ""TheView"", ""bariweiss"", ""WhoopiGoldberg"", ""TheView"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/94965b2c45386f87.json","New York","New York, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-79.76259, -71.777492, -71.777492, -79.76259, 40.477383, 40.477383, 45.015851, 45.015851)","https://twitter.com/yankeerose9973/status/1102624692333105154","🌻Stephanie🌛 Marie🌸","Pine Bush, NY","A sad soul can kill quicker, far quicker, than any germ ~Steinbeck & Herschel Greene
#HardcoreAnimalAdvocate😻🐾
#WalkingDead~Head💀#JSS
#PaganEclectic #Resist",NA,FALSE,442,724,0,4495,21135,1409964765,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2792839770/1541381954","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1059257323745615873/y6k5znHM_normal.jpg",42.746617,-75.770041,"New York"
"2770",997224612,1102624614927250048,1551721168,"janellelee97","Maaaan tryna get my flu shot for this new job this morning was roughhh 😭","Twitter for iPhone",72,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/006074a34e8c361f.json","Montville","Montville, CT","city","United States","US","c(NA, NA)","c(NA, NA)","c(-72.233951, -72.07166, -72.07166, -72.233951, 41.4212838, 41.4212838, 41.511768, 41.511768)","https://twitter.com/janellelee97/status/1102624614927253504","Queen J👑","Connecticut, USA","CT & 21| Libra ♎️| bisexual| relationship status: hungry | #gaypride #bipride 🏳️‍🌈 | Graphic Design major @ Three Rivers Community College #beauitfulmind","https://t.co/v9XVWaoV2R",FALSE,908,2044,1,15723,12576,1354975689,FALSE,"https://t.co/v9XVWaoV2R","http://Instagram.com/x.giraffe.x","en","https://pbs.twimg.com/profile_banners/997224612/1486870273","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1046951336015749120/MukKheK7_normal.jpg",41.4665259,-72.1528055,"Connecticut"
"2773",377753990,1102624437063559936,1551721126,"nickoshea10","H1N1🚨you should probably get checked for Swine Flu... https://t.co/hrEntpH70f","Twitter for iPhone",53,NA,NA,NA,TRUE,FALSE,1,0,NA,NA,"twitter.com/cswizz10/statu…","https://t.co/hrEntpH70f","https://twitter.com/cswizz10/status/1102606779396038656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",1.10261e+18,"i have been sick for 3 weeks.. beyond over feeling this way🙄😭😭",1551716916,"Twitter for iPhone",3,0,2847462045,"CSwizz10","crispy creme",552,487,9170,"CA.CO.MD","psalm 23 || morgan state #10🥎 || 🇲🇽🇨🇺",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","c(NA, NA)","c(NA, NA)","c(-76.7115205, -76.529443, -76.529443, -76.7115205, 39.197211, 39.197211, 39.372215, 39.372215)","https://twitter.com/nickoshea10/status/1102624437063561216","Nick O'Shea","3 steps back--2 steps over","R.I.P Dad 10/10/2017❤️ West Bloomfield 2018 . Morgan State ‘22 🏈#46🔑Family🥇",NA,FALSE,2300,974,5,5271,12644,1316656892,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/377753990/1517452407","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1093576933856759808/C11_Q_e9_normal.jpg",39.284713,-76.62048175,"Maryland"
"2775",456186588,1102624257312460032,1551721083,"Mookie_itc","If i have the flu I’m literally going to die","Twitter for iPhone",44,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","c(NA, NA)","c(NA, NA)","c(-76.7115205, -76.529443, -76.529443, -76.7115205, 39.197211, 39.197211, 39.372215, 39.372215)","https://twitter.com/Mookie_itc/status/1102624257312460800","Feb.8♒️","","",NA,FALSE,1300,1146,2,6939,3643,1325807620,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/456186588/1550072607","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1095709888259477506/PWQQ-bBj_normal.jpg",39.284713,-76.62048175,"Maryland"
"2834",40951526,1102620183762480000,1551720112,"mr_struggle_","this morning was my first day back to class after a week of the flu and I had to crawl in my hands and knees on a fishy, wet dock by a marsh","Twitter for iPhone",140,NA,NA,NA,FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json","Florida","Florida, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-87.634643, -79.974307, -79.974307, -87.634643, 24.396308, 24.396308, 31.001056, 31.001056)","https://twitter.com/mr_struggle_/status/1102620183762481153","ardisjane","NSB ➡️St. Aug, Fl","i just wanna have a good time & save animals",NA,FALSE,234,208,2,3035,11242,1242676261,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/40951526/1549850131","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/1102451504127057920/hyMc81aZ_normal.jpg",27.698682,-83.804475,NA
"2859",3293975960,1102618272103570048,1551719656,"imandreaaaaaa_","One asked why I was doing it.... you have full blown flu I have no time!","Twitter for iPhone",72,1.10262e+18,3293975960,"imandreaaaaaa_",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/018929347840059e.json","Indianapolis","Indianapolis, IN","city","United States","US","c(NA, NA)","c(NA, NA)","c(-86.348441, -85.937404, -85.937404, -86.348441, 39.631677, 39.631677, 39.927448, 39.927448)","https://twitter.com/imandreaaaaaa_/status/1102618272103579649","Andrea","","","https://t.co/UnHT9zRNnv",FALSE,305,206,0,1761,928,1437871397,FALSE,"https://t.co/UnHT9zRNnv","https://www.gofundme.com/9bj4d-gotham-needs-you&rcid=r01-154525119411-2ef74137190d48db&pc=ot_co_cam","en","https://pbs.twimg.com/profile_banners/3293975960/1550859768","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1099011636252291073/z01X-gaa_normal.jpg",39.7795625,-86.1429225,"Indiana"
"2888",17730832,1102616711491020032,1551719284,"ManCaveProds","@Tomiga2 Was it the man flu 😷?","Twitter for iPhone",21,1.10262e+18,13274952,"Tomiga2",FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13274952","Tomiga2","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6a6d896ba1cb5dc4.json","Edmonton","Edmonton, Alberta","city","Canada","CA","c(NA, NA)","c(NA, NA)","c(-113.71368, -113.271555, -113.271555, -113.71368, 53.395531, 53.395531, 53.7161084, 53.7161084)","https://twitter.com/ManCaveProds/status/1102616711491026944","Lutz Papenfuß - ManCave.Productions","World Citizen","Growing Filmmaker and (remote) Editor. Born 🇩🇪 | Lived 🇮🇪🇺🇸🇨🇳 | Resides 🇨🇦 | Speaks 🇩🇪(N)🇬🇧(F)🇨🇳(B)","https://t.co/6rvhlKcDSc",FALSE,112,161,4,1053,56,1227946665,FALSE,"https://t.co/6rvhlKcDSc","http://lutzshouldbe.inyour.team","en","https://pbs.twimg.com/profile_banners/17730832/1536185094","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/819799545999523840/sDVBUdaB_normal.jpg",53.5558197,-113.4926175,"Alberta"
"2893",187051294,1102616312822530048,1551719189,"WillDenzil","The flu sucks!!!","Twitter for iPhone",16,NA,NA,NA,FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/62ff27569714ddb3.json","Edmond","Edmond, OK","city","United States","US","c(NA, NA)","c(NA, NA)","c(-97.557572, -97.35391, -97.35391, -97.557572, 35.606823, 35.606823, 35.7836212, 35.7836212)","https://twitter.com/WillDenzil/status/1102616312822538242","William Collins","","• Servant/Follower of Jesus Christ • QB @ The University of Central Oklahoma • Ezra 10:4 • #Airmail","https://t.co/hG01DpWy2Q",FALSE,1362,648,14,25363,10838,1283657578,FALSE,"https://t.co/hG01DpWy2Q","https://www.youtube.com/watch?v=juZsLL6pkZo","en","https://pbs.twimg.com/profile_banners/187051294/1549029247","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1079653385597526016/OVT8rj34_normal.jpg",35.6952221,-97.455741,"Oklahoma"
"2923",345210929,1102615095585190016,1551718899,"kasanndraaa","@breeewinegarden at 730 am * yells across the house* “yeah bree called, she probably has the flu!!!!!!”","Twitter for iPhone",86,1.10258e+18,341920969,"breeewinegarden",FALSE,FALSE,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"341920969","breeewinegarden","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/4ba5405c68ac4670.json","Enid","Enid, OK","city","United States","US","c(NA, NA)","c(NA, NA)","c(-97.981671, -97.818889, -97.818889, -97.981671, 36.335631, 36.335631, 36.448929, 36.448929)","https://twitter.com/kasanndraaa/status/1102615095585193984","kas ✰","Enid, OK","","https://t.co/thCTSxwFbi",FALSE,1165,818,0,7398,15634,1312007987,FALSE,"https://t.co/thCTSxwFbi","http://vsco.co/kasleann","en","https://pbs.twimg.com/profile_banners/345210929/1551165129","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1100291827901583360/bENr87UJ_normal.jpg",36.39228,-97.90028,"Oklahoma"
"2949",594452463,1102613421026169984,1551718499,"Ineffable_Queen","my whole weekend in a tweet . this flu is getting worse , i sound like a man https://t.co/IgtBybKQ4R","Twitter for Android",76,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,"twitter.com/Spar_Letta/sta…","https://t.co/IgtBybKQ4R","https://twitter.com/Spar_Letta/status/1102612361616199681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",1.10261e+18,"Imagine sleeping 2 hours drunk + waking up hungover + plus flu at its peak + 8 hours of whaaaaat? I need to make better decisions. I am squeezing work into my lifestyle, it is not easy.",1551718247,"Twitter for Android",0,0,275437584,"Spar_Letta","Without Wax, Palesa.",19112,1931,530843,"South Africa","what flows flows
what crashes crashes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","c(NA, NA)","c(NA, NA)","c(-74.026675, -73.910408, -73.910408, -74.026675, 40.683935, 40.683935, 40.877483, 40.877483)","https://twitter.com/Ineffable_Queen/status/1102613421026172931","beaux désirs","New York, USA","all i do in my free time is travel and  drink champagne .  💫💛","https://t.co/CTXPbtlvUM",FALSE,787,298,9,37715,799,1338360826,FALSE,"https://t.co/CTXPbtlvUM","https://instagram.com/ineffable_queen","en","https://pbs.twimg.com/profile_banners/594452463/1550698217","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1091137113846964224/7brWmxjU_normal.jpg",40.780709,-73.9685415,"New York"
"2960",949059464,1101630177522659968,1551484076,"CiriAntares","The hospital has moved Mom from the Cardiac ICU to the Cardiac progressive care unit. She's been upgraded &amp; no longer considered in as much danger as before. You can tell she has pneumonia though, her coughing is fluid like so it's loosening it's grip on her.","Twitter for Android",263,NA,NA,NA,FALSE,FALSE,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/4ee7712e521a7387.json","Fredericksburg","Fredericksburg, VA","city","United States","US","c(NA, NA)","c(NA, NA)","c(-77.5193868, -77.447189, -77.447189, -77.5193868, 38.270129, 38.270129, 38.3260007, 38.3260007)","https://twitter.com/CiriAntares/status/1101630177522667521","Kensi Michelle","Spotsylvania Courthouse, VA","AntiJen girl, #Transgender, #Bisexual #Poly & #Sub, 46 months HRT (04-07-15), Stormchaser & gamer girl. She/Her #Girlslikeus https://t.co/EV5ftfY2BM","https://t.co/EV5ftfY2BM",FALSE,1926,2459,19,19160,22444,1352954570,FALSE,"https://t.co/EV5ftfY2BM","http://countryfiedgirl.livejournal.com","en","https://pbs.twimg.com/profile_banners/949059464/1457460735","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1090477035678502913/j32uJl5b_normal.jpg",38.29806485,-77.4832879,"Virginia"
"2961",949059464,1102612939264140032,1551718384,"CiriAntares","This entire feeling sick event must somehow be the flu which was trying to get me. But it's like I can feel my flu shot working this year (unlike last year's). Weirdest experience ever! 1/2","Twitter for Android",189,NA,NA,NA,FALSE,FALSE,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json","Virginia","Virginia, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-83.67529, -75.16644, -75.16644, -83.67529, 36.540739, 36.540739, 39.466012, 39.466012)","https://twitter.com/CiriAntares/status/1102612939264143360","Kensi Michelle","Spotsylvania Courthouse, VA","AntiJen girl, #Transgender, #Bisexual #Poly & #Sub, 46 months HRT (04-07-15), Stormchaser & gamer girl. She/Her #Girlslikeus https://t.co/EV5ftfY2BM","https://t.co/EV5ftfY2BM",FALSE,1926,2459,19,19160,22444,1352954570,FALSE,"https://t.co/EV5ftfY2BM","http://countryfiedgirl.livejournal.com","en","https://pbs.twimg.com/profile_banners/949059464/1457460735","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1090477035678502913/j32uJl5b_normal.jpg",38.0033755,-79.420865,"Virginia"
"2973",83496981,1102612524476909952,1551718286,"JohnT15","@pdacosta ... wonder if he thought the Spanish flu targeted Hispanics only?","Twitter Web Client",65,1.10261e+18,65466158,"pdacosta",FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65466158","pdacosta","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json","San Antonio","San Antonio, TX","city","United States","US","c(NA, NA)","c(NA, NA)","c(-98.778559, -98.302744, -98.302744, -98.778559, 29.141956, 29.141956, 29.693046, 29.693046)","https://twitter.com/JohnT15/status/1102612524476915713","John Thornton","San Antonio, TX","Personal account of an insurance guy in San Antonio. It's been a long, strange trip.

Once volunteered for Newt, now will never vote R as long as I live. #M4A","https://t.co/cmYt4G5Ti3",FALSE,818,340,15,22076,21941,1255916998,FALSE,"https://t.co/cmYt4G5Ti3","http://www.Aflac.com","en","https://pbs.twimg.com/profile_banners/83496981/1475462996","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/845279673579782144/Y0KxGxdf_normal.jpg",29.417501,-98.5406515,"Texas"
"2984",14211510,1102611395500290048,1551718016,"TheAlanNoble","My 3yo daughter got the stomach flu. She came home, laid down on the couch, asked to listen to @YoYo_Ma, and fell asleep.","Twitter Web Client",121,NA,NA,NA,FALSE,FALSE,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2740821001","YoYo_Ma","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/bd3d2074a33fbd06.json","Oklahoma","Oklahoma, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-103.0026515, -94.431332, -94.431332, -103.0026515, 33.615765, 33.615765, 37.002328, 37.002328)","https://twitter.com/TheAlanNoble/status/1102611395500298240","𝐎. 𝐀𝐥𝐚𝐧 𝐍𝐨𝐛𝐥𝐞","Shawnee, Ok","EiC @ChristandPC. Asst Prof Eng @OBUnews. Leadership Council @Andcampaign. Author of #DisruptiveWitness @ivpress. Bylines: @TheAtlantic, @voxdotcom, @Buzzfeed.","https://t.co/tfjpzSif5t",FALSE,13690,1024,316,102209,251045,1206400288,TRUE,"https://t.co/tfjpzSif5t","https://www.oalannoble.com/","en","https://pbs.twimg.com/profile_banners/14211510/1527349560","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1102779809242013696/BBBrLI7O_normal.png",35.3090465,-98.71699175,"Oklahoma"
"2996",29295616,1102610465597730048,1551717795,"lindasrussell","@aurbinato @TheView She's been gone over 3 weeks. She must really have been sick with pneumonia. I miss her on there.","Twitter Web Client",97,1.1026e+18,460396021,"aurbinato",FALSE,FALSE,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""460396021"", ""21258337"")","c(""aurbinato"", ""TheView"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/f8d27df4377109f4.json","Cottage Grove","Cottage Grove, OR","city","United States","US","c(NA, NA)","c(NA, NA)","c(-123.094008, -123.024017, -123.024017, -123.094008, 43.7622539, 43.7622539, 43.814973, 43.814973)","https://twitter.com/lindasrussell/status/1102610465597734912","lindarussell","Dallas, TX","Avid reader, Democrat, GH, Dallas Cowboys fan and supporter of anyone in need of a little compassion. #TheResistance",NA,FALSE,1299,1199,11,18101,28141,1239052615,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/29295616/1460473030","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1007751353848827905/b5qoFM34_normal.jpg",43.78861345,-123.0590125,"Oregon"
"3002",196421110,1102610027888530048,1551717690,"shaninecook","My ribs and chest hurts so bad from coughing. This flu is kicking my butt.","Twitter for iPhone",74,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/4939b600461c30a4.json","Hamilton","Hamilton, Ontario","city","Canada","CA","c(NA, NA)","c(NA, NA)","c(-80.248423, -79.578618, -79.578618, -80.248423, 43.050553, 43.050553, 43.470838, 43.470838)","https://twitter.com/shaninecook/status/1102610027888537600","shanine cook","Canada","journalist, writer, aspiring producer, coffee addict.",NA,FALSE,101,208,2,968,461,1285725990,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/196421110/1425630497","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1061442208367239168/_ffED6PH_normal.jpg",43.2606955,-79.9135205,"Ontario"
"3005",263236159,1102609797726249984,1551717635,"A_Gaviyael","@KeishaTanae Thank you! Ailani is down with pneumonia. Her and Armani go back tomorrow to the doc.","Twitter for iPhone",85,1.1026e+18,2844149772,"KeishaTanae",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2844149772","KeishaTanae","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/14f31ec527813219.json","Stilwell","Stilwell, OK","city","United States","US","c(NA, NA)","c(NA, NA)","c(-94.649999, -94.616842, -94.616842, -94.649999, 35.791984, 35.791984, 35.841171, 35.841171)","https://twitter.com/A_Gaviyael/status/1102609797726253056","Gaviyael♛","Tahlequah, OK","Just a mother of 3🥀",NA,FALSE,236,223,1,4384,2280,1299691222,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/263236159/1546720565","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1067160246798508032/R0jFeR3d_normal.jpg",35.8165775,-94.6334205,"Oklahoma"
